entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2021-12-29 20:00:00+00:00,2021-12-29 20:03:00+00:00,short,16484.25,16490.75,1,1,stop,-26.0,-130.0,4.5,-134.5
2022-01-10 18:33:00+00:00,2022-01-10 18:36:00+00:00,short,15355.75,15356.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-10 19:42:00+00:00,2022-01-10 19:45:00+00:00,short,15464.75,15471.0,1,1,stop,-25.0,-125.0,4.5,-129.5
2022-01-12 15:57:00+00:00,2022-01-12 16:00:00+00:00,long,15858.75,15858.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-12 16:18:00+00:00,2022-01-12 16:21:00+00:00,long,15849.25,15849.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-18 13:39:00+00:00,2022-01-18 13:42:00+00:00,short,15344.0,15350.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2022-01-18 14:00:00+00:00,2022-01-18 14:03:00+00:00,short,15364.75,15365.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-18 14:12:00+00:00,2022-01-18 14:15:00+00:00,short,15364.0,15364.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-18 14:30:00+00:00,2022-01-18 14:33:00+00:00,short,15317.5,15317.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-20 18:12:00+00:00,2022-01-20 18:15:00+00:00,long,15216.5,15210.25,1,1,stop,-25.0,-125.0,4.5,-129.5
2022-01-21 16:30:00+00:00,2022-01-21 16:33:00+00:00,short,14797.0,14797.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2022-01-24 19:12:00+00:00,2022-01-24 19:15:00+00:00,short,14152.0,14152.25,1,1,stop,-1.0,-5.0,4.5,-9.5
