entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2024-09-03 17:06:00+00:00,2024-09-03 17:09:00+00:00,long,19162.0,19151.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-09-03 17:36:00+00:00,2024-09-03 17:39:00+00:00,long,19157.75,19157.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-09-06 16:33:00+00:00,2024-09-06 16:36:00+00:00,long,18485.25,18485.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-09-06 17:54:00+00:00,2024-09-06 17:57:00+00:00,long,18491.25,18481.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-09-10 19:48:00+00:00,2024-09-10 19:51:00+00:00,short,18840.0,18850.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-09-11 17:54:00+00:00,2024-09-11 17:57:00+00:00,short,19031.5,19031.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-09-11 18:51:00+00:00,2024-09-11 18:54:00+00:00,short,19116.5,19116.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-09-13 17:33:00+00:00,2024-09-13 17:36:00+00:00,short,19551.0,19551.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-09-18 15:48:00+00:00,2024-09-18 15:51:00+00:00,long,19374.5,19364.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-09-24 16:24:00+00:00,2024-09-24 16:27:00+00:00,short,20173.25,20183.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-09-26 14:36:00+00:00,2024-09-26 14:39:00+00:00,long,20360.75,20350.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-10-01 14:21:00+00:00,2024-10-01 14:24:00+00:00,long,19970.0,19969.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-10-08 19:00:00+00:00,2024-10-08 19:03:00+00:00,short,20260.75,20261.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-10-15 18:00:00+00:00,2024-10-15 18:03:00+00:00,long,20376.75,20376.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-10-15 18:21:00+00:00,2024-10-15 18:24:00+00:00,long,20376.0,20375.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-10-28 15:48:00+00:00,2024-10-28 15:51:00+00:00,long,20558.75,20548.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-10-29 15:51:00+00:00,2024-10-29 15:54:00+00:00,short,20593.0,20603.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-10-29 19:36:00+00:00,2024-10-29 19:42:00+00:00,short,20725.75,20736.0,1,2,stop,-41.0,-205.0,4.5,-209.5
2024-10-31 13:54:00+00:00,2024-10-31 13:57:00+00:00,long,20185.75,20185.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-10-31 14:15:00+00:00,2024-10-31 14:18:00+00:00,long,20193.0,20192.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-10-31 17:48:00+00:00,2024-10-31 17:51:00+00:00,long,20057.75,20047.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-10-31 19:45:00+00:00,2024-10-31 19:48:00+00:00,long,20109.5,20109.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2024-11-06 18:51:00+00:00,2024-11-06 18:54:00+00:00,short,20849.0,20859.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2024-11-07 14:45:00+00:00,2024-11-07 14:48:00+00:00,short,21056.5,21056.75,1,1,stop,-1.0,-5.0,4.5,-9.5
